id,size
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s265.m4s,448000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s266.m4s,351000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s267.m4s,551000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s268.m4s,442000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s269.m4s,566000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s270.m4s,558000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s271.m4s,849000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s274.m4s,962000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s275.m4s,756000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s276.m4s,656000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s277.m4s,362000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s278.m4s,581000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s279.m4s,777000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s280.m4s,841000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s281.m4s,753000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s282.m4s,695000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s283.m4s,657000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s284.m4s,598000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s285.m4s,761000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s286.m4s,493000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s287.m4s,501000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s288.m4s,528000.0
BigBuckBunny/1sec/bunny_4726737bps/BigBuckBunny_1s289.m4s,553000.0
